loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/fair-isle-lambswool-jogger-pant/BC506,Fair Isle lambswool jogger pant,BC506,"It's sweater weather (and it probably will be for a while). You pretty much can't go wrong with joggers made from lambswool: It's soft, warm and always a good decision when the temperature starts to drop. These joggers have an eye-catching Fair Isle pattern (named after one of the Shetland Islands).Lambswool.Slant pockets.Dry clean.Import.Select stores.Item BC506.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/heavyweight-cashmere-fair-isle-sweater/BM095,Heavyweight cashmere Fair Isle sweater,BM095,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're perfect to layer underneath a jacket now or to wear on their own later. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia. This crewneck also features a classic, cold-weather Fair Isle pattern (named after one of the Shetland Islands) that will never go out of style.100% cashmere.Hand wash.Import.Select stores.Item BM095.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/lambswool-fair-isle-crewneck-sweater/BM111,Lambswool Fair Isle crewneck sweater,BM111,"It's sweater weather (and it probably will be for a while). You pretty much can't go wrong with one made from lambswool: It's soft, warm and always a good decision when the temperature starts to drop. Plus, it features an eye-catching Fair Isle pattern, named after one of the Shetland Islands.100% wool.Hand wash.Import.Select stores.Item BM111.",$133.99,Yes
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/lambswool-fair-isle-crewneck-sweater/BM116,Lambswool Fair Isle crewneck sweater,BM116,"It's sweater weather (and it probably will be for a while). You pretty much can't go wrong with one made from lambswool: It's soft, warm and always a good decision when the temperatures start to drop. This crewneck also features a classic, cold-weather Fair Isle pattern (named after one of the Shetland Islands) that will never go out of style.100% wool.Hand wash.Import.Online only.Item BM116.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/hoodie/cotton-milano-stitch-hooded-sweater/BE900,Cotton milano-stitch hooded sweater,BE900,"Our designers revisited classic ski-sweater styles of the '70s and '80s, which were revived and popular with skateboarders in the ensuing years. Knit in a soft-but-sturdy milano stitch, this is unique piece might look après-ski, but can take you anywhere.100% cotton.Hooded.Kangaroo pocket.Machine wash.Import.Select stores.Item BE900.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/hoodie/organic-cotton-blend-boucle-hooded-sweater-in-stripe/BH397,Organic cotton-blend bouclé hooded sweater in stripe,BH397,"This off-duty essential is crafted in a textured organic cotton bouclé blend that's a little more elevated than regular cotton, meaning you can get away with wearing it for casual workdays and weekends alike. Organic cotton is grown without chemical fertilizers and pesticides from non genetically modified seeds.Cotton/nylon.Hooded.Kangaroo pocket.Machine wash.Import.Online only.Item BH397.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/hoodie/tipped-cashmere-hoodie-in-birds-eye/BC522,Tipped cashmere hoodie in bird's eye,BC522,"We upgraded our cashmere collection with finer, loftier fibers to make the soft stuff, somehow, even softer. And because we like to make a lasting impression, our new cashmere is also more enduring than ever—in both quality and style. We're invested in bringing you the best in cashmere, so you can feel great about investing in it too. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.Cashmere.Hooded.Hand wash.Import.Select stores.Item BC522.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/joggers/boiled-merino-wool-black-watch-jogger-pant/BC493,Boiled merino wool Black Watch jogger pant,BC493,"Boiled wool is made with a process called ""fulling,"" which makes the fabric compact—that's why these joggers are so dense, soft and warm. We knit them with naturally breathable merino wool in a tartan that's appropriate for the holidays and beyond.Merino wool.Slant pockets.Dry clean.Import.Select stores.Item BC493.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/joggers/cashmere-jogger-pant/BC485,Cashmere jogger pant,BC485,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters (and now joggers) are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're the perfect layer to wear on crisp autumn days, as a layer in colder months...even paired with a tee on chilly summer nights.Cashmere.Hand wash.Import.Item BC485.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/polo/rugged-merino-rugby-sweater/BC955,Rugged merino rugby sweater,BC955,"We blended soft, naturally breathable merino wool with hardy nylon for sweaters that are as comfortable as they are durable. This one is modeled after classic rugby jerseys.Merino wool/poly.Dry clean.Import.Online only.Item BC955.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/brushed-alpaca-blend-sweater-in-plaid/AU199,Brushed alpaca-blend sweater in plaid,AU199,"When the temperature starts to drop, you can't go wrong with this plaid crewneck, which is made from our supersoft alpaca-wool blend, and brushed for an ultra-cool, vintage look.Alpaca/polyamide/merino wool.Dry clean.Import.Online only.Item AU199.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/brushed-wool-cable-knit-sweater/BM090,Brushed wool cable-knit sweater,BM090,"Inspired by classic shetland sweaters, this 100 percent wool crewneck is brushed for softness and the textured, ""hairy"" appearance it's known for. Though this type of sweater has been around for centuries, it gained popularity with college students in the midcentury and became a staple of Ivy style. Whether you wear it with chinos, denim or a suit, it's always the right choice.100% wool.Hand wash.Import.Select stores.Item BM090.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/brushed-wool-crewneck-sweater-in-stripe/BI894,Brushed wool crewneck sweater in stripe,BI894,"Inspired by classic shetland sweaters, this 100 percent wool crewneck is brushed for softness and the textured, ""hairy"" appearance it's known for. Though this type of sweater has been around for centuries, it gained popularity with college students in the midcentury and became a staple of Ivy style. Whether you wear it with chinos, denim or a suit, it's always the right choice.100% wool.Hand wash.Import.Select stores.Item BI894.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/brushed-wool-crewneck-sweater/BI848,Brushed wool crewneck sweater,BI848,"Inspired by classic shetland sweaters, this 100 percent wool crewneck is brushed for softness and the textured, ""hairy"" appearance it's known for. Though this type of sweater has been around for centuries, it gained popularity with college students in the midcentury and became a staple of Ivy style. Whether you wear it with chinos, denim or a suit, it's always the right choice.100% wool.Dry clean.Import.Select stores.Item BI848.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/cashmere-cable-knit-sweater-in-stripe/BN498,Cashmere cable-knit sweater in stripe,BN498,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're perfect to layer underneath a jacket now or to wear on their own later. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.100% cashmere.Hand wash.Import.Select stores.Item BN498.",$228.00,Yes
https://www.jcrew.com/p/mens/categories/clothing/sweaters/pullover/cashmere-cable-knit-sweater/AQ852,Cashmere cable-knit sweater,AQ852,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're the perfect layer to wear on crisp autumn days, under a jacket in colder months...even with a tee on chilly summer nights. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.Cashmere.Hand wash.Import.Item AQ852.",OUT OF STOCK,No
